timestamp,acc_x,acc_y,acc_z
479200,10.22324,-0.203507,0.320823
479220,10.21845,-0.234632,0.225055
479240,10.23521,-0.162806,0.275333
479260,10.21606,-0.213084,0.248997
479280,10.24,-0.213084,0.323217
479300,10.20888,-0.21069,0.23942
479320,10.20888,-0.19393,0.258574
479340,10.20648,-0.23942,0.234632
479360,10.26394,-0.217872,0.232238
479380,10.21366,-0.198719,0.23942
479400,10.24718,-0.248997,0.248997
479420,10.24479,-0.227449,0.253785
479440,10.23282,-0.222661,0.248997
479460,10.24,-0.225055,0.272939
479480,10.23042,-0.263362,0.25618
479500,10.21845,-0.198719,0.296881
479520,10.22564,-0.220267,0.25618
479540,10.23282,-0.213084,0.265756
479560,10.23282,-0.225055,0.213084
479580,10.21845,-0.167594,0.253785
479600,10.23042,-0.263362,0.280122
479620,10.24,-0.213084,0.287304
479640,10.24479,-0.203507,0.244209
479660,10.21845,-0.203507,0.270545
479680,10.24,-0.251391,0.225055
479700,10.23282,-0.21069,0.23942
479720,10.23042,-0.217872,0.251391
479740,10.21606,-0.21069,0.272939
479760,10.21845,-0.241814,0.265756
479780,10.22803,-0.201113,0.258574
479800,10.22564,-0.213084,0.246603
479820,10.24479,-0.244209,0.227449
479840,10.24,-0.184354,0.25618
479860,10.21845,-0.237026,0.23942
479880,10.21845,-0.234632,0.268151
479900,10.23761,-0.258574,0.25618
479920,10.22324,-0.172383,0.275333
479940,10.22803,-0.248997,0.227449
479960,10.25676,-0.19393,0.275333
479980,10.20888,-0.227449,0.225055
480000,10.23761,-0.184354,0.306458
480020,10.23042,-0.222661,0.280122
480040,10.24,-0.234632,0.270545
480060,10.22324,-0.184354,0.241814
480080,10.22803,-0.203507,0.229843
480100,10.23282,-0.232238,0.272939
480120,10.21606,-0.205901,0.260968
480140,10.22324,-0.21069,0.272939
480160,10.24239,-0.220267,0.246603
480180,10.23282,-0.237026,0.263362
480200,10.24239,-0.184354,0.272939
480220,10.24718,-0.244209,0.213084
480240,10.22085,-0.225055,0.311246
480260,10.23282,-0.227449,0.248997
480280,10.21845,-0.177171,0.289698
480300,10.23761,-0.246603,0.251391
480320,10.24,-0.21069,0.263362
480340,10.21127,-0.222661,0.23942
480360,10.22803,-0.203507,0.308852
480380,10.24479,-0.248997,0.244209
480400,10.21366,-0.179565,0.304064
480420,10.22085,-0.232238,0.229843
480440,10.22803,-0.222661,0.270545
480460,10.23282,-0.222661,0.232238
480480,10.20888,-0.196325,0.265756
480500,10.21366,-0.229843,0.263362
480520,10.24718,-0.225055,0.265756
480540,10.19451,-0.181959,0.277727
480560,10.22803,-0.232238,0.23942
480580,10.25437,-0.234632,0.258574
480600,10.22085,-0.222661,0.25618
480620,10.22324,-0.203507,0.268151
480640,10.24718,-0.251391,0.248997
480660,10.23761,-0.191536,0.296881
480680,10.23761,-0.220267,0.220267
480700,10.24479,-0.208296,0.263362
480720,10.22803,-0.248997,0.220267
480740,10.21366,-0.155623,0.258574
480760,10.24239,-0.21069,0.234632
480780,10.26634,-0.203507,0.272939
480800,10.23761,-0.222661,0.241814
480820,10.20409,-0.179565,0.292093
480840,10.23761,-0.246603,0.251391
480860,10.23042,-0.203507,0.251391
480880,10.20888,-0.203507,0.277727
480900,10.22803,-0.222661,0.287304
480920,10.22803,-0.227449,0.23942
480940,10.22085,-0.198719,0.241814
480960,10.22803,-0.186748,0.270545
480980,10.25437,-0.25618,0.244209
481000,10.23761,-0.225055,0.277727
481020,10.23521,-0.208296,0.246603
481040,10.20409,-0.1652,0.265756
481060,10.23042,-0.234632,0.270545
481080,10.23521,-0.232238,0.277727
481100,10.22324,-0.191536,0.253785
481120,10.22803,-0.241814,0.246603
481140,10.24958,-0.229843,0.299275
481160,10.23042,-0.215478,0.265756
481180,10.21606,-0.203507,0.260968
481200,10.24239,-0.263362,0.248997
481220,10.23521,-0.198719,0.265756
481240,10.22085,-0.225055,0.232238
481260,10.22085,-0.184354,0.272939
481280,10.22324,-0.229843,0.241814
481300,10.23042,-0.169988,0.253785
481320,10.23282,-0.23942,0.260968
481340,10.25197,-0.220267,0.296881
481360,10.22803,-0.215478,0.23942
481380,10.22085,-0.196325,0.263362
481400,10.22085,-0.23942,0.237026
481420,10.22085,-0.205901,0.258574
481440,10.21127,-0.203507,0.234632
481460,10.22564,-0.220267,0.260968
481480,10.23761,-0.225055,0.253785
481500,10.24239,-0.215478,0.258574
481520,10.22085,-0.19393,0.287304
481540,10.24718,-0.253785,0.251391
481560,10.24239,-0.179565,0.263362
481580,10.25197,-0.222661,0.232238
481600,10.23521,-0.220267,0.296881
481620,10.24,-0.248997,0.23942
481640,10.20409,-0.162806,0.289698
481660,10.23761,-0.227449,0.263362
481680,10.24239,-0.196325,0.277727
481700,10.22085,-0.225055,0.222661
481720,10.21845,-0.169988,0.272939
481740,10.22324,-0.25618,0.244209
481760,10.22564,-0.208296,0.270545
481780,10.19691,-0.205901,0.217872
481800,10.22085,-0.227449,0.265756
481820,10.23042,-0.251391,0.227449
481840,10.22085,-0.191536,0.265756
481860,10.20888,-0.222661,0.234632
481880,10.23761,-0.225055,0.241814
481900,10.25197,-0.201113,0.246603
481920,10.22803,-0.21069,0.258574
481940,10.23521,-0.213084,0.265756
481960,10.25197,-0.253785,0.251391
481980,10.23282,-0.208296,0.275333
482000,10.22324,-0.244209,0.213084
482020,10.23521,-0.227449,0.241814
482040,10.24958,-0.225055,0.258574
482060,10.24,-0.237026,0.253785
482080,10.21606,-0.177171,0.28491
482100,10.25915,-0.270545,0.248997
482120,10.22564,-0.203507,0.280122
482140,10.21606,-0.222661,0.229843
482160,10.21366,-0.186748,0.265756
482180,10.24,-0.263362,0.25618
482200,10.24,-0.167594,0.277727
482220,10.22085,-0.232238,0.227449
482240,10.22803,-0.217872,0.296881
482260,10.24479,-0.237026,0.227449
482280,10.23042,-0.191536,0.270545
482300,10.22085,-0.23942,0.251391
482320,10.22803,-0.215478,0.268151
482340,10.22564,-0.198719,0.241814
482360,10.23521,-0.21069,0.263362
482380,10.22564,-0.229843,0.265756
482400,10.22085,-0.198719,0.241814
482420,10.23042,-0.201113,0.265756
482440,10.24,-0.248997,0.260968
482460,10.23761,-0.215478,0.272939
482480,10.24239,-0.220267,0.25618
482500,10.24718,-0.227449,0.289698
482520,10.24,-0.23942,0.237026
482540,10.21127,-0.174777,0.296881
482560,10.23761,-0.225055,0.251391
482580,10.24718,-0.21069,0.304064
482600,10.22564,-0.208296,0.248997
482620,10.22564,-0.198719,0.280122
482640,10.23042,-0.25618,0.227449
482660,10.22803,-0.203507,0.253785
482680,10.20169,-0.21069,0.237026
482700,10.22803,-0.205901,0.268151
482720,10.21845,-0.225055,0.244209
482740,10.20648,-0.191536,0.275333
482760,10.21845,-0.220267,0.253785
482780,10.23042,-0.21069,0.263362
482800,10.22564,-0.198719,0.294487
482820,10.23761,-0.213084,0.241814
482840,10.24479,-0.237026,0.282516
482860,10.23042,-0.222661,0.222661
482880,10.22564,-0.19393,0.263362
482900,10.23282,-0.253785,0.246603
482920,10.22564,-0.229843,0.270545
482940,10.25197,-0.225055,0.229843
482960,10.22564,-0.198719,0.270545
482980,10.24,-0.251391,0.251391
483000,10.23042,-0.174777,0.260968
483020,10.23521,-0.215478,0.248997
483040,10.23042,-0.215478,0.227449
483060,10.22085,-0.186748,0.287304
483080,10.24239,-0.229843,0.244209
483100,10.23282,-0.205901,0.272939
483120,10.20648,-0.205901,0.251391
483140,10.22324,-0.220267,0.265756
483160,10.22324,-0.220267,0.246603
483180,10.22324,-0.213084,0.248997
483200,10.22085,-0.21069,0.260968
483220,10.24718,-0.251391,0.23942
483240,10.22324,-0.201113,0.25618
483260,10.22564,-0.241814,0.251391
483280,10.23282,-0.227449,0.31364
483300,10.25197,-0.251391,0.225055
483320,10.20648,-0.172383,0.258574
483340,10.23042,-0.23942,0.237026
483360,10.24958,-0.21069,0.275333
483380,10.20169,-0.203507,0.229843
483400,10.23521,-0.21069,0.280122
483420,10.24958,-0.253785,0.21069
483440,10.23282,-0.191536,0.304064
483460,10.21606,-0.217872,0.227449
483480,10.22085,-0.205901,0.263362
483500,10.21127,-0.237026,0.234632
483520,10.21366,-0.196325,0.294487
483540,10.22803,-0.196325,0.234632
483560,10.24479,-0.229843,0.251391
483580,10.23282,-0.222661,0.268151
483600,10.22803,-0.186748,0.265756
483620,10.24718,-0.215478,0.292093
483640,10.26634,-0.251391,0.229843
483660,10.22564,-0.201113,0.258574
483680,10.24,-0.229843,0.234632
483700,10.21606,-0.241814,0.282516
483720,10.23282,-0.258574,0.268151
483740,10.22085,-0.169988,0.275333
483760,10.21366,-0.229843,0.220267
483780,10.24,-0.198719,0.296881
483800,10.21845,-0.232238,0.225055
483820,10.22085,-0.172383,0.280122
483840,10.22324,-0.241814,0.215478
483860,10.23282,-0.208296,0.25618
483880,10.23761,-0.213084,0.23942
483900,10.22803,-0.21069,0.272939
483920,10.22324,-0.23942,0.23942
483940,10.22564,-0.213084,0.258574
483960,10.22085,-0.205901,0.260968
483980,10.23761,-0.215478,0.258574
484000,10.22803,-0.222661,0.241814
484020,10.24239,-0.260968,0.222661
484040,10.22324,-0.1652,0.272939
484060,10.23042,-0.21069,0.246603
484080,10.23042,-0.21069,0.296881
484100,10.23042,-0.217872,0.213084
484120,10.22324,-0.19393,0.272939
484140,10.22564,-0.23942,0.275333
484160,10.22803,-0.213084,0.265756
484180,10.21366,-0.201113,0.229843
484200,10.25437,-0.208296,0.25618
484220,10.23042,-0.213084,0.23942
484240,10.23282,-0.201113,0.280122
484260,10.22803,-0.237026,0.246603
484280,10.22564,-0.260968,0.248997
484300,10.23761,-0.186748,0.272939
484320,10.22324,-0.215478,0.246603
484340,10.23042,-0.227449,0.275333
484360,10.23761,-0.244209,0.237026
484380,10.23282,-0.167594,0.275333
484400,10.22324,-0.246603,0.234632
484420,10.23521,-0.205901,0.275333
484440,10.22324,-0.201113,0.220267
484460,10.24479,-0.191536,0.282516
484480,10.23282,-0.258574,0.234632
484500,10.23282,-0.186748,0.287304
484520,10.21127,-0.222661,0.251391
484540,10.20648,-0.198719,0.282516
484560,10.21845,-0.215478,0.275333
484580,10.21127,-0.191536,0.265756
484600,10.23042,-0.222661,0.23942
484620,10.23761,-0.227449,0.260968
484640,10.24239,-0.181959,0.268151
484660,10.22564,-0.232238,0.260968
484680,10.24958,-0.234632,0.260968
484700,10.24718,-0.225055,0.23942
484720,10.21606,-0.198719,0.28491
484740,10.24239,-0.251391,0.289698
484760,10.24718,-0.201113,0.299275
484780,10.20888,-0.220267,0.237026
484800,10.22564,-0.189142,0.268151
484820,10.24239,-0.263362,0.208296
484840,10.23521,-0.174777,0.277727
484860,10.22085,-0.225055,0.225055
484880,10.25197,-0.217872,0.275333
484900,10.22803,-0.222661,0.234632
484920,10.21127,-0.196325,0.28491
484940,10.21845,-0.232238,0.244209
484960,10.23761,-0.201113,0.289698
484980,10.21366,-0.198719,0.23942
485000,10.21366,-0.201113,0.253785
485020,10.22324,-0.196325,0.232238
485040,10.24,-0.225055,0.23942
485060,10.22085,-0.232238,0.248997
485080,10.23042,-0.191536,0.265756
485100,10.22803,-0.270545,0.253785
485120,10.21845,-0.189142,0.282516
485140,10.21366,-0.227449,0.220267
485160,10.21366,-0.198719,0.270545
485180,10.22564,-0.253785,0.229843
485200,10.21127,-0.172383,0.270545
485220,10.22085,-0.237026,0.227449
485240,10.25676,-0.229843,0.304064
485260,10.23042,-0.215478,0.253785
485280,10.21845,-0.191536,0.280122
485300,10.24,-0.246603,0.272939
485320,10.22324,-0.205901,0.268151
485340,10.22564,-0.220267,0.25618
485360,10.23521,-0.220267,0.241814
485380,10.22803,-0.220267,0.248997
485400,10.22803,-0.191536,0.248997
485420,10.23042,-0.201113,0.265756
485440,10.23042,-0.23942,0.253785
485460,10.23761,-0.201113,0.277727
485480,10.23042,-0.248997,0.237026
485500,10.25197,-0.227449,0.260968
485520,10.26155,-0.227449,0.217872
485540,10.20888,-0.160412,0.260968
485560,10.23521,-0.253785,0.244209
485580,10.23761,-0.184354,0.263362
485600,10.19451,-0.213084,0.220267
485620,10.22803,-0.222661,0.304064
485640,10.24479,-0.258574,0.237026
485660,10.22803,-0.169988,0.304064
485680,10.22085,-0.227449,0.263362
485700,10.25676,-0.220267,0.270545
485720,10.22324,-0.220267,0.208296
485740,10.23521,-0.186748,0.265756
485760,10.21366,-0.237026,0.270545
485780,10.22803,-0.203507,0.241814
485800,10.21127,-0.174777,0.234632
485820,10.21606,-0.234632,0.251391
485840,10.23761,-0.215478,0.289698
485860,10.23521,-0.222661,0.268151
485880,10.24,-0.198719,0.268151
485900,10.24239,-0.260968,0.244209
485920,10.21366,-0.198719,0.272939
485940,10.22324,-0.229843,0.189142
485960,10.23282,-0.208296,0.280122
485980,10.20409,-0.232238,0.229843
486000,10.22564,-0.167594,0.25618
486020,10.24239,-0.189142,0.28491
486040,10.21127,-0.237026,0.232238
486060,10.24239,-0.205901,0.241814
486080,10.20888,-0.198719,0.227449
486100,10.24718,-0.23942,0.248997
486120,10.23042,-0.23942,0.248997
486140,10.25437,-0.196325,0.244209
486160,10.21845,-0.205901,0.246603
486180,10.24718,-0.248997,0.25618
486200,10.23761,-0.208296,0.272939
486220,10.24958,-0.203507,0.246603
486240,10.24958,-0.220267,0.244209
486260,10.22324,-0.25618,0.253785
486280,10.20888,-0.167594,0.280122
486300,10.23042,-0.244209,0.225055
486320,10.22564,-0.208296,0.282516
486340,10.23282,-0.222661,0.234632
486360,10.22803,-0.181959,0.280122
486380,10.23521,-0.246603,0.234632
486400,10.22085,-0.179565,0.280122
486420,10.21127,-0.201113,0.217872
486440,10.22803,-0.220267,0.272939
486460,10.23282,-0.237026,0.258574
486480,10.21606,-0.189142,0.270545
486500,10.21127,-0.19393,0.263362
486520,10.23282,-0.217872,0.265756
486540,10.23282,-0.205901,0.25618
486560,10.21845,-0.208296,0.282516
486580,10.23761,-0.232238,0.275333
486600,10.24479,-0.23942,0.253785
486620,10.22324,-0.184354,0.268151
486640,10.23282,-0.232238,0.246603
486660,10.23282,-0.215478,0.277727
486680,10.21606,-0.213084,0.251391
486700,10.22085,-0.189142,0.246603
486720,10.23761,-0.248997,0.203507
486740,10.25915,-0.203507,0.282516
486760,10.23521,-0.222661,0.237026
486780,10.23282,-0.208296,0.282516
486800,10.22324,-0.234632,0.246603
486820,10.22803,-0.186748,0.292093
486840,10.21845,-0.241814,0.275333
486860,10.26155,-0.201113,0.28491
486880,10.20648,-0.198719,0.23942
486900,10.21606,-0.196325,0.253785
486920,10.22324,-0.220267,0.270545
486940,10.22085,-0.203507,0.253785
486960,10.22085,-0.186748,0.241814
486980,10.24718,-0.246603,0.229843
487000,10.23282,-0.215478,0.272939
487020,10.21366,-0.189142,0.25618
487040,10.20888,-0.222661,0.241814
487060,10.23521,-0.227449,0.277727
487080,10.24,-0.177171,0.237026
487100,10.22803,-0.225055,0.246603
487120,10.25437,-0.227449,0.265756
487140,10.22564,-0.227449,0.270545
487160,10.21845,-0.205901,0.275333
487180,10.23042,-0.258574,0.258574
487200,10.20409,-0.177171,0.311246
487220,10.22564,-0.208296,0.220267
487240,10.22324,-0.198719,0.277727
487260,10.22085,-0.237026,0.263362
487280,10.23042,-0.177171,0.263362
487300,10.23282,-0.244209,0.241814
487320,10.25437,-0.222661,0.289698
487340,10.22564,-0.222661,0.260968
487360,10.22803,-0.198719,0.272939
487380,10.22564,-0.253785,0.265756
487400,10.22803,-0.186748,0.289698
487420,10.20648,-0.201113,0.23942
487440,10.22803,-0.21069,0.246603
487460,10.24479,-0.213084,0.263362
487480,10.22803,-0.213084,0.270545
487500,10.22085,-0.225055,0.244209
487520,10.23042,-0.25618,0.225055
487540,10.22803,-0.19393,0.237026
487560,10.22803,-0.241814,0.229843
487580,10.23761,-0.217872,0.263362
487600,10.21845,-0.222661,0.232238
487620,10.20409,-0.196325,0.272939
487640,10.23042,-0.232238,0.268151
487660,10.24479,-0.186748,0.31364
487680,10.21845,-0.205901,0.225055
487700,10.24,-0.208296,0.287304
487720,10.24479,-0.220267,0.248997
487740,10.23042,-0.203507,0.270545
487760,10.22324,-0.241814,0.244209
487780,10.22564,-0.222661,0.251391
487800,10.23521,-0.19393,0.234632
487820,10.21606,-0.189142,0.280122
487840,10.23521,-0.232238,0.258574
487860,10.24,-0.217872,0.25618
487880,10.21127,-0.196325,0.277727
487900,10.24,-0.23942,0.265756
487920,10.21606,-0.215478,0.28491
487940,10.22324,-0.217872,0.229843
487960,10.22085,-0.217872,0.253785
487980,10.23521,-0.246603,0.241814
488000,10.21127,-0.174777,0.268151
488020,10.19212,-0.189142,0.253785
488040,10.23521,-0.234632,0.244209
488060,10.23042,-0.225055,0.237026
488080,10.20888,-0.186748,0.246603
488100,10.23761,-0.234632,0.23942
488120,10.24239,-0.215478,0.258574
488140,10.21845,-0.21069,0.232238
488160,10.1993,-0.213084,0.275333
488180,10.22803,-0.25618,0.232238
488200,10.21606,-0.177171,0.263362
488220,10.20409,-0.21069,0.220267
488240,10.25197,-0.198719,0.28491
488260,10.23042,-0.220267,0.205901
488280,10.23282,-0.196325,0.258574
488300,10.25197,-0.246603,0.244209
488320,10.24,-0.19393,0.287304
488340,10.23761,-0.205901,0.227449
488360,10.22085,-0.201113,0.272939
488380,10.24479,-0.237026,0.251391
488400,10.21127,-0.181959,0.275333
488420,10.20409,-0.213084,0.237026
488440,10.24958,-0.222661,0.251391
488460,10.21366,-0.203507,0.244209
488480,10.22564,-0.201113,0.253785
488500,10.24479,-0.225055,0.260968
488520,10.23521,-0.232238,0.25618
488540,10.23521,-0.169988,0.25618
488560,10.24479,-0.246603,0.248997
488580,10.23282,-0.217872,0.292093
488600,10.22564,-0.225055,0.213084
488620,10.22803,-0.181959,0.268151
488640,10.21606,-0.241814,0.220267
488660,10.24479,-0.167594,0.265756
488680,10.22564,-0.246603,0.246603
488700,10.21606,-0.205901,0.294487
488720,10.24,-0.217872,0.241814
488740,10.22085,-0.198719,0.270545
488760,10.20888,-0.263362,0.263362
488780,10.23761,-0.208296,0.270545
488800,10.21606,-0.196325,0.23942
488820,10.23521,-0.232238,0.287304
488840,10.24,-0.208296,0.287304
488860,10.21845,-0.174777,0.258574
488880,10.22324,-0.225055,0.275333
488900,10.24718,-0.253785,0.25618
488920,10.23761,-0.189142,0.265756
488940,10.23042,-0.244209,0.246603
488960,10.23761,-0.21069,0.275333
488980,10.23521,-0.234632,0.237026
489000,10.22085,-0.172383,0.28491
489020,10.23521,-0.172383,0.268151
489040,10.20888,-0.215478,0.203507
489060,10.23761,-0.229843,0.294487
489080,10.23282,-0.215478,0.248997
489100,10.21127,-0.186748,0.258574
489120,10.20888,-0.237026,0.237026
489140,10.24718,-0.229843,0.270545
489160,10.20888,-0.172383,0.248997
489180,10.22085,-0.220267,0.23942
489200,10.23761,-0.227449,0.25618
489220,10.24718,-0.229843,0.227449
489240,10.22803,-0.179565,0.251391
489260,10.24718,-0.251391,0.258574
489280,10.23521,-0.198719,0.289698
489300,10.22085,-0.225055,0.234632
489320,10.22564,-0.201113,0.277727
489340,10.23521,-0.268151,0.225055
489360,10.23521,-0.184354,0.268151
489380,10.22564,-0.215478,0.25618
489400,10.23761,-0.198719,0.268151
489420,10.23042,-0.222661,0.21069
489440,10.22564,-0.172383,0.292093
489460,10.22564,-0.244209,0.23942
489480,10.24,-0.21069,0.304064
489500,10.20648,-0.203507,0.272939
489520,10.22564,-0.213084,0.260968
489540,10.24,-0.244209,0.248997
489560,10.23042,-0.215478,0.25618
489580,10.21127,-0.208296,0.25618
489600,10.23521,-0.258574,0.277727
489620,10.23761,-0.21069,0.25618
489640,10.22803,-0.229843,0.229843
489660,10.22564,-0.222661,0.289698
489680,10.25437,-0.251391,0.265756
489700,10.19451,-0.181959,0.260968
489720,10.20888,-0.232238,0.222661
489740,10.23042,-0.201113,0.260968
489760,10.21127,-0.217872,0.232238
489780,10.23761,-0.184354,0.28491
489800,10.24958,-0.246603,0.227449
489820,10.22803,-0.186748,0.280122
489840,10.22803,-0.229843,0.270545
489860,10.22803,-0.237026,0.277727
489880,10.22085,-0.215478,0.217872
489900,10.21845,-0.203507,0.265756
489920,10.22803,-0.213084,0.296881
489940,10.24,-0.232238,0.246603
489960,10.22324,-0.196325,0.258574
489980,10.24,-0.229843,0.251391
490000,10.23282,-0.241814,0.260968
490020,10.21606,-0.181959,0.277727
490040,10.22085,-0.246603,0.232238
490060,10.24479,-0.196325,0.268151
490080,10.23042,-0.220267,0.21069
490100,10.24239,-0.201113,0.282516
490120,10.24958,-0.251391,0.23942
490140,10.22324,-0.181959,0.277727
490160,10.20409,-0.225055,0.265756
490180,10.22085,-0.225055,0.280122
490200,10.21845,-0.225055,0.23942
490220,10.21127,-0.208296,0.268151
490240,10.24479,-0.23942,0.248997
490260,10.25197,-0.237026,0.25618
490280,10.22803,-0.181959,0.253785
490300,10.24479,-0.258574,0.244209
490320,10.24479,-0.205901,0.263362
490340,10.21606,-0.222661,0.225055
490360,10.21845,-0.217872,0.253785
490380,10.24,-0.248997,0.260968
490400,10.21845,-0.177171,0.294487
490420,10.21845,-0.220267,0.248997
490440,10.23282,-0.232238,0.296881
490460,10.22564,-0.222661,0.229843
490480,10.23042,-0.181959,0.268151
490500,10.23521,-0.263362,0.263362
490520,10.22085,-0.208296,0.287304
490540,10.22564,-0.201113,0.229843
490560,10.22803,-0.222661,0.265756
490580,10.22564,-0.217872,0.260968
490600,10.21845,-0.191536,0.280122
490620,10.21845,-0.215478,0.237026
490640,10.25197,-0.234632,0.258574
490660,10.21845,-0.196325,0.260968
490680,10.24479,-0.215478,0.275333
490700,10.24958,-0.225055,0.268151
490720,10.24239,-0.251391,0.248997
490740,10.21127,-0.186748,0.260968
490760,10.24479,-0.265756,0.248997
490780,10.21606,-0.203507,0.25618
490800,10.21366,-0.21069,0.203507
490820,10.24,-0.196325,0.272939
490840,10.23521,-0.237026,0.232238
490860,10.22564,-0.179565,0.294487
490880,10.23521,-0.229843,0.246603
490900,10.24479,-0.201113,0.280122
490920,10.22564,-0.213084,0.263362
490940,10.22085,-0.201113,0.268151
490960,10.23282,-0.234632,0.248997
490980,10.23282,-0.203507,0.272939
491000,10.21845,-0.213084,0.232238
491020,10.25676,-0.229843,0.277727
491040,10.23521,-0.227449,0.234632
491060,10.21366,-0.203507,0.272939
491080,10.24718,-0.260968,0.232238
491100,10.24,-0.198719,0.280122
491120,10.22085,-0.229843,0.222661
491140,10.23042,-0.225055,0.294487
491160,10.20648,-0.23942,0.244209
491180,10.22085,-0.169988,0.287304
491200,10.24,-0.234632,0.258574
491220,10.24958,-0.201113,0.280122
491240,10.22564,-0.215478,0.268151
491260,10.22803,-0.191536,0.289698
491280,10.22085,-0.237026,0.277727
491300,10.21845,-0.201113,0.308852
491320,10.21606,-0.205901,0.241814
491340,10.23282,-0.215478,0.25618
491360,10.23521,-0.217872,0.263362
491380,10.23282,-0.203507,0.25618
491400,10.25197,-0.222661,0.244209
491420,10.22324,-0.241814,0.258574
491440,10.21127,-0.177171,0.248997
491460,10.23282,-0.253785,0.265756
491480,10.24479,-0.23942,0.275333
491500,10.22324,-0.215478,0.251391
491520,10.21845,-0.19393,0.25618
491540,10.22085,-0.25618,0.227449
491560,10.21845,-0.160412,0.287304
491580,10.22803,-0.198719,0.25618
491600,10.23521,-0.215478,0.294487
491620,10.23042,-0.225055,0.244209
491640,10.22324,-0.177171,0.258574
491660,10.22324,-0.23942,0.229843
491680,10.23761,-0.229843,0.253785
491700,10.22324,-0.201113,0.23942
491720,10.21127,-0.215478,0.241814
491740,10.23521,-0.225055,0.253785
491760,10.23042,-0.205901,0.263362
491780,10.22324,-0.203507,0.25618
491800,10.25437,-0.258574,0.25618
491820,10.21366,-0.189142,0.270545
491840,10.22324,-0.217872,0.23942
491860,10.21845,-0.203507,0.301669
491880,10.24479,-0.258574,0.229843
491900,10.1993,-0.167594,0.28491
491920,10.22803,-0.237026,0.253785
491940,10.23042,-0.217872,0.292093
491960,10.23282,-0.215478,0.217872
491980,10.22085,-0.189142,0.277727
492000,10.21845,-0.25618,0.225055
492020,10.23042,-0.215478,0.220267
492040,10.22324,-0.184354,0.280122
492060,10.20169,-0.213084,0.268151
492080,10.23282,-0.21069,0.260968
492100,10.23042,-0.229843,0.246603
492120,10.22564,-0.19393,0.268151
492140,10.22085,-0.21069,0.268151
492160,10.21606,-0.248997,0.251391
492180,10.22564,-0.191536,0.25618
492200,10.21845,-0.222661,0.277727
492220,10.24718,-0.213084,0.244209
492240,10.25437,-0.232238,0.229843
492260,10.22803,-0.179565,0.272939
492280,10.21127,-0.258574,0.234632
492300,10.25197,-0.232238,0.289698
492320,10.22324,-0.232238,0.23942
492340,10.22085,-0.191536,0.287304
492360,10.23521,-0.248997,0.248997
492380,10.24,-0.167594,0.275333
492400,10.21366,-0.203507,0.23942
492420,10.22085,-0.21069,0.272939
492440,10.24718,-0.253785,0.229843
492460,10.24,-0.179565,0.280122
492480,10.23042,-0.220267,0.237026
492500,10.23761,-0.234632,0.265756
492520,10.22324,-0.237026,0.225055
492540,10.21845,-0.179565,0.265756
492560,10.22324,-0.222661,0.237026
492580,10.22803,-0.241814,0.282516
492600,10.22085,-0.189142,0.227449
492620,10.22803,-0.225055,0.241814
492640,10.24958,-0.215478,0.272939
492660,10.25197,-0.251391,0.246603
492680,10.21366,-0.198719,0.260968
492700,10.23282,-0.251391,0.234632
492720,10.24479,-0.217872,0.253785
492740,10.21366,-0.217872,0.227449
492760,10.20888,-0.172383,0.263362
492780,10.22324,-0.244209,0.260968
492800,10.22564,-0.191536,0.31364
492820,10.19212,-0.215478,0.225055
492840,10.24718,-0.198719,0.292093
492860,10.24239,-0.272939,0.225055
492880,10.22564,-0.203507,0.260968
492900,10.20648,-0.222661,0.237026
492920,10.22085,-0.213084,0.277727
492940,10.24239,-0.222661,0.251391
492960,10.20648,-0.184354,0.275333
492980,10.19451,-0.215478,0.234632
493000,10.23042,-0.227449,0.260968
493020,10.24239,-0.265756,0.246603
493040,10.21366,-0.189142,0.268151
493060,10.22085,-0.225055,0.237026
493080,10.24239,-0.213084,0.294487
493100,10.23761,-0.253785,0.222661
493120,10.23761,-0.177171,0.280122
493140,10.23282,-0.222661,0.237026
493160,10.24479,-0.203507,0.28491
493180,10.24239,-0.248997,0.248997
493200,10.21606,-0.184354,0.246603
493220,10.22564,-0.241814,0.23942
493240,10.23521,-0.215478,0.268151
493260,10.21845,-0.217872,0.237026
493280,10.19691,-0.191536,0.25618
493300,10.23042,-0.241814,0.23942
493320,10.23761,-0.222661,0.244209
493340,10.21845,-0.184354,0.225055
493360,10.23761,-0.217872,0.220267
493380,10.25676,-0.217872,0.268151
493400,10.24479,-0.232238,0.225055
493420,10.22803,-0.196325,0.28491
493440,10.24479,-0.25618,0.253785
493460,10.24239,-0.23942,0.304064
493480,10.22564,-0.229843,0.241814
493500,10.23042,-0.150835,0.280122
493520,10.23761,-0.253785,0.25618
493540,10.26155,-0.201113,0.265756
493560,10.21366,-0.227449,0.21069
493580,10.22324,-0.172383,0.270545
493600,10.23521,-0.253785,0.241814
493620,10.23521,-0.222661,0.306458
493640,10.22324,-0.220267,0.23942
493660,10.23042,-0.189142,0.287304
493680,10.23521,-0.237026,0.268151
493700,10.24239,-0.21069,0.299275
493720,10.21606,-0.205901,0.23942
493740,10.22324,-0.215478,0.25618
493760,10.21845,-0.227449,0.275333
493780,10.26394,-0.222661,0.277727
493800,10.21366,-0.172383,0.220267
493820,10.24,-0.213084,0.237026
493840,10.23282,-0.241814,0.268151
493860,10.22803,-0.246603,0.222661
493880,10.21366,-0.167594,0.25618
493900,10.22085,-0.213084,0.248997
493920,10.23282,-0.217872,0.306458
